datetime,distance,event,detected,source_name,frame_hash
20250127-151725,0,REVERSE,car,oneway.mp4,328
20250127-151725,0,STOP,car,oneway.mp4,328
20250127-151725,0,STOP,car,oneway.mp4,328
20250127-151725,0,STOP,car,oneway.mp4,329
20250127-151725,0,STOP,bus,oneway.mp4,329
20250127-151725,0,STOP,car,oneway.mp4,329
20250127-151725,0,STOP,car,oneway.mp4,329
20250127-151725,0,STOP,car,oneway.mp4,329
20250127-151725,0,STOP,car,oneway.mp4,329
20250127-151725,0,STOP,car,oneway.mp4,329
20250127-151725,0,REVERSE,car,oneway.mp4,329
20250127-151725,0,REVERSE,bus,oneway.mp4,329
20250127-151725,0,STOP,car,oneway.mp4,329
20250127-151725,0,STOP,car,oneway.mp4,329
20250127-151725,0,STOP,car,oneway.mp4,330
20250127-151725,0,STOP,bus,oneway.mp4,330
20250127-151725,0,STOP,car,oneway.mp4,330
20250127-151725,0,REVERSE,car,oneway.mp4,330
20250127-151725,0,STOP,car,oneway.mp4,330
20250127-151725,0,REVERSE,car,oneway.mp4,330
20250127-151725,0,REVERSE,car,oneway.mp4,330
20250127-151725,0,STOP,car,oneway.mp4,330
20250127-151725,0,STOP,car,oneway.mp4,330
20250127-151725,0,REVERSE,bus,oneway.mp4,330
20250127-151725,0,STOP,car,oneway.mp4,331
20250127-151725,0,STOP,bus,oneway.mp4,331
20250127-151725,0,STOP,car,oneway.mp4,331
20250127-151725,0,REVERSE,car,oneway.mp4,331
20250127-151725,0,STOP,car,oneway.mp4,331
20250127-151725,0,REVERSE,car,oneway.mp4,331
20250127-151725,0,REVERSE,car,oneway.mp4,331
20250127-151725,0,REVERSE,bus,oneway.mp4,331
20250127-151725,0,STOP,car,oneway.mp4,331
20250127-151725,0,STOP,car,oneway.mp4,332
20250127-151725,0,STOP,bus,oneway.mp4,332
20250127-151725,0,STOP,car,oneway.mp4,332
20250127-151725,0,REVERSE,car,oneway.mp4,332
20250127-151725,0,STOP,car,oneway.mp4,332
20250127-151725,0,REVERSE,car,oneway.mp4,332
20250127-151725,0,REVERSE,car,oneway.mp4,332
20250127-151725,0,STOP,car,oneway.mp4,333
20250127-151725,0,STOP,bus,oneway.mp4,333
20250127-151725,0,STOP,car,oneway.mp4,333
20250127-151725,0,REVERSE,car,oneway.mp4,333
20250127-151725,0,STOP,car,oneway.mp4,333
20250127-151725,0,REVERSE,car,oneway.mp4,333
20250127-151725,0,REVERSE,car,oneway.mp4,333
20250127-151725,0,STOP,bus,oneway.mp4,333
20250127-151725,0,STOP,car,oneway.mp4,333
20250127-151725,0,STOP,bus,oneway.mp4,334
20250127-151725,0,STOP,car,oneway.mp4,334
20250127-151725,0,STOP,car,oneway.mp4,334
20250127-151725,0,STOP,car,oneway.mp4,334
20250127-151725,0,STOP,car,oneway.mp4,334
20250127-151725,0,STOP,car,oneway.mp4,334
20250127-151725,0,STOP,car,oneway.mp4,334
20250127-151725,0,STOP,car,oneway.mp4,335
20250127-151725,0,STOP,bus,oneway.mp4,335
20250127-151725,0,STOP,car,oneway.mp4,335
20250127-151725,0,STOP,car,oneway.mp4,335
20250127-151725,0,STOP,car,oneway.mp4,335
20250127-151725,0,STOP,car,oneway.mp4,335
20250127-151725,0,STOP,car,oneway.mp4,335
20250127-151725,0,REVERSE,car,oneway.mp4,335
20250127-151725,0,STOP,car,oneway.mp4,335
20250127-151725,0,STOP,car,oneway.mp4,335
20250127-151725,0,STOP,bus,oneway.mp4,336
20250127-151725,0,STOP,car,oneway.mp4,336
20250127-151725,0,STOP,car,oneway.mp4,336
20250127-151725,0,STOP,car,oneway.mp4,336
20250127-151725,0,STOP,car,oneway.mp4,336
20250127-151725,0,STOP,car,oneway.mp4,336
20250127-151725,0,REVERSE,bus,oneway.mp4,336
20250127-151725,0,REVERSE,car,oneway.mp4,336
20250127-151725,0,STOP,car,oneway.mp4,337
20250127-151725,0,STOP,bus,oneway.mp4,337
20250127-151725,0,STOP,car,oneway.mp4,337
20250127-151725,0,STOP,car,oneway.mp4,337
20250127-151725,0,STOP,car,oneway.mp4,337
20250127-151725,0,REVERSE,car,oneway.mp4,337
20250127-151725,0,REVERSE,bus,oneway.mp4,337
20250127-151725,0,REVERSE,car,oneway.mp4,337
20250127-151725,0,STOP,car,oneway.mp4,338
20250127-151725,0,STOP,bus,oneway.mp4,338
20250127-151725,0,STOP,car,oneway.mp4,338
20250127-151725,0,STOP,car,oneway.mp4,338
20250127-151725,0,REVERSE,car,oneway.mp4,338
20250127-151725,0,REVERSE,car,oneway.mp4,338
20250127-151725,0,STOP,bus,oneway.mp4,339
20250127-151725,0,STOP,car,oneway.mp4,339
20250127-151725,0,STOP,car,oneway.mp4,339
20250127-151725,0,STOP,car,oneway.mp4,339
20250127-151725,0,STOP,car,oneway.mp4,339
20250127-151725,0,STOP,car,oneway.mp4,339
20250127-151725,0,REVERSE,car,oneway.mp4,339
20250127-151725,0,REVERSE,car,oneway.mp4,339
20250127-151725,0,STOP,car,oneway.mp4,340
20250127-151725,0,STOP,bus,oneway.mp4,340
20250127-151725,0,REVERSE,car,oneway.mp4,340
20250127-151725,0,STOP,car,oneway.mp4,340
20250127-151725,0,STOP,car,oneway.mp4,340
20250127-151725,0,STOP,car,oneway.mp4,340
20250127-151725,0,STOP,car,oneway.mp4,340
20250127-151725,0,STOP,car,oneway.mp4,340
20250127-151725,0,STOP,car,oneway.mp4,340
20250127-151725,0,STOP,bus,oneway.mp4,341
20250127-151725,0,STOP,car,oneway.mp4,341
20250127-151725,0,REVERSE,car,oneway.mp4,341
20250127-151725,0,STOP,car,oneway.mp4,341
20250127-151725,0,STOP,car,oneway.mp4,341
20250127-151725,0,STOP,car,oneway.mp4,341
20250127-151725,0,STOP,car,oneway.mp4,341
20250127-151725,0,STOP,car,oneway.mp4,341
20250127-151725,0,REVERSE,bus,oneway.mp4,341
20250127-151725,0,REVERSE,bus,oneway.mp4,342
20250127-151725,0,STOP,car,oneway.mp4,342
20250127-151725,0,STOP,car,oneway.mp4,342
20250127-151725,0,STOP,car,oneway.mp4,342
20250127-151725,0,STOP,car,oneway.mp4,342
20250127-151725,0,STOP,car,oneway.mp4,342
20250127-151725,0,STOP,car,oneway.mp4,342
20250127-151725,0,REVERSE,car,oneway.mp4,342
20250127-151725,0,REVERSE,bus,oneway.mp4,343
20250127-151725,0,STOP,car,oneway.mp4,343
20250127-151725,0,STOP,car,oneway.mp4,343
20250127-151725,0,STOP,car,oneway.mp4,343
20250127-151725,0,STOP,car,oneway.mp4,343
20250127-151725,0,REVERSE,car,oneway.mp4,343
20250127-151725,0,REVERSE,car,oneway.mp4,343
20250127-151725,0,REVERSE,bus,oneway.mp4,344
20250127-151725,0,STOP,car,oneway.mp4,344
20250127-151725,0,STOP,car,oneway.mp4,344
20250127-151725,0,STOP,car,oneway.mp4,344
20250127-151725,0,STOP,car,oneway.mp4,344
20250127-151725,0,STOP,car,oneway.mp4,344
20250127-151725,0,REVERSE,bus,oneway.mp4,344
20250127-151725,0,REVERSE,car,oneway.mp4,344
20250127-151725,0,REVERSE,car,oneway.mp4,344
20250127-151725,0,STOP,bus,oneway.mp4,345
20250127-151725,0,STOP,car,oneway.mp4,345
20250127-151725,0,STOP,car,oneway.mp4,345
20250127-151725,0,REVERSE,car,oneway.mp4,345
20250127-151725,0,STOP,car,oneway.mp4,345
20250127-151725,0,REVERSE,car,oneway.mp4,345
20250127-151725,0,REVERSE,bus,oneway.mp4,345
20250127-151725,0,STOP,bus,oneway.mp4,346
20250127-151725,0,STOP,car,oneway.mp4,346
20250127-151725,0,STOP,car,oneway.mp4,346
20250127-151725,0,STOP,car,oneway.mp4,346
20250127-151725,0,STOP,car,oneway.mp4,346
20250127-151725,0,STOP,car,oneway.mp4,346
20250127-151725,0,REVERSE,bus,oneway.mp4,346
20250127-151725,0,REVERSE,car,oneway.mp4,346
20250127-151725,0,REVERSE,car,oneway.mp4,346
20250127-151725,0,STOP,bus,oneway.mp4,347
20250127-151725,0,STOP,car,oneway.mp4,347
20250127-151725,0,STOP,car,oneway.mp4,347
20250127-151725,0,STOP,car,oneway.mp4,347
20250127-151725,0,STOP,car,oneway.mp4,347
20250127-151725,0,STOP,car,oneway.mp4,347
20250127-151725,0,REVERSE,bus,oneway.mp4,347
20250127-151725,0,REVERSE,car,oneway.mp4,347
20250127-151725,0,STOP,car,oneway.mp4,347
20250127-151726,0,STOP,bus,oneway.mp4,348
20250127-151726,0,STOP,car,oneway.mp4,348
20250127-151726,0,STOP,car,oneway.mp4,348
20250127-151726,0,STOP,car,oneway.mp4,348
20250127-151726,0,REVERSE,car,oneway.mp4,348
20250127-151726,0,STOP,car,oneway.mp4,348
20250127-151726,0,REVERSE,car,oneway.mp4,348
20250127-151726,0,REVERSE,bus,oneway.mp4,348
20250127-151726,0,STOP,car,oneway.mp4,348
20250127-151726,0,STOP,bus,oneway.mp4,349
20250127-151726,0,REVERSE,car,oneway.mp4,349
20250127-151726,0,REVERSE,car,oneway.mp4,349
20250127-151726,0,REVERSE,car,oneway.mp4,349
20250127-151726,0,REVERSE,car,oneway.mp4,349
20250127-151726,0,REVERSE,bus,oneway.mp4,349
20250127-151726,0,STOP,bus,oneway.mp4,350
20250127-151726,0,STOP,car,oneway.mp4,350
20250127-151726,0,STOP,car,oneway.mp4,350
20250127-151726,0,REVERSE,car,oneway.mp4,350
20250127-151726,0,STOP,car,oneway.mp4,350
20250127-151726,0,REVERSE,car,oneway.mp4,350
20250127-151726,0,REVERSE,car,oneway.mp4,350
20250127-151726,0,STOP,car,oneway.mp4,350
20250127-151726,0,REVERSE,bus,oneway.mp4,350
20250127-151726,0,STOP,bus,oneway.mp4,351
20250127-151726,0,STOP,car,oneway.mp4,351
20250127-151726,0,STOP,car,oneway.mp4,351
20250127-151726,0,REVERSE,car,oneway.mp4,351
20250127-151726,0,STOP,car,oneway.mp4,351
20250127-151726,0,REVERSE,car,oneway.mp4,351
20250127-151726,0,REVERSE,car,oneway.mp4,351
20250127-151726,0,REVERSE,bus,oneway.mp4,351
20250127-151726,0,STOP,bus,oneway.mp4,352
20250127-151726,0,STOP,car,oneway.mp4,352
20250127-151726,0,STOP,car,oneway.mp4,352
20250127-151726,0,STOP,car,oneway.mp4,352
20250127-151726,0,REVERSE,car,oneway.mp4,352
20250127-151726,0,STOP,car,oneway.mp4,352
20250127-151726,0,REVERSE,car,oneway.mp4,352
20250127-151726,0,STOP,bus,oneway.mp4,353
20250127-151726,0,STOP,car,oneway.mp4,353
20250127-151726,0,STOP,car,oneway.mp4,353
20250127-151726,0,STOP,car,oneway.mp4,353
20250127-151726,0,STOP,car,oneway.mp4,353
20250127-151726,0,REVERSE,car,oneway.mp4,353
20250127-151726,0,REVERSE,car,oneway.mp4,353
20250127-151726,0,REVERSE,car,oneway.mp4,353
20250127-151726,0,STOP,bus,oneway.mp4,354
20250127-151726,0,STOP,car,oneway.mp4,354
20250127-151726,0,STOP,car,oneway.mp4,354
20250127-151726,0,STOP,car,oneway.mp4,354
20250127-151726,0,STOP,car,oneway.mp4,354
20250127-151726,0,STOP,car,oneway.mp4,354
20250127-151726,0,STOP,car,oneway.mp4,354
20250127-151726,0,REVERSE,car,oneway.mp4,354
20250127-151726,0,STOP,bus,oneway.mp4,355
20250127-151726,0,STOP,car,oneway.mp4,355
20250127-151726,0,REVERSE,car,oneway.mp4,355
20250127-151726,0,STOP,car,oneway.mp4,355
20250127-151726,0,STOP,car,oneway.mp4,355
20250127-151726,0,STOP,car,oneway.mp4,355
20250127-151726,0,STOP,car,oneway.mp4,355
20250127-151726,0,REVERSE,car,oneway.mp4,355
20250127-151726,0,STOP,bus,oneway.mp4,356
20250127-151726,0,STOP,car,oneway.mp4,356
20250127-151726,0,REVERSE,car,oneway.mp4,356
20250127-151726,0,STOP,car,oneway.mp4,356
20250127-151726,0,STOP,car,oneway.mp4,356
20250127-151726,0,STOP,car,oneway.mp4,356
20250127-151726,0,REVERSE,car,oneway.mp4,356
20250127-151726,0,STOP,bus,oneway.mp4,357
20250127-151726,0,STOP,car,oneway.mp4,357
20250127-151726,0,STOP,car,oneway.mp4,357
20250127-151726,0,STOP,car,oneway.mp4,357
20250127-151726,0,REVERSE,car,oneway.mp4,357
20250127-151726,0,STOP,car,oneway.mp4,357
20250127-151726,0,REVERSE,car,oneway.mp4,357
20250127-151726,0,STOP,bus,oneway.mp4,358
20250127-151726,0,STOP,car,oneway.mp4,358
20250127-151726,0,STOP,car,oneway.mp4,358
20250127-151726,0,REVERSE,car,oneway.mp4,358
20250127-151726,0,STOP,car,oneway.mp4,358
20250127-151726,0,STOP,car,oneway.mp4,358
20250127-151726,0,STOP,car,oneway.mp4,358
20250127-151726,0,STOP,car,oneway.mp4,358
20250127-151726,0,STOP,bus,oneway.mp4,359
20250127-151726,0,STOP,car,oneway.mp4,359
20250127-151726,0,STOP,car,oneway.mp4,359
20250127-151726,0,REVERSE,car,oneway.mp4,359
20250127-151726,0,STOP,car,oneway.mp4,359
20250127-151726,0,REVERSE,car,oneway.mp4,359
20250127-151726,0,STOP,bus,oneway.mp4,360
20250127-151726,0,STOP,car,oneway.mp4,360
20250127-151726,0,STOP,car,oneway.mp4,360
20250127-151726,0,STOP,car,oneway.mp4,360
20250127-151726,0,STOP,car,oneway.mp4,360
20250127-151726,0,REVERSE,car,oneway.mp4,360
20250127-151726,0,REVERSE,car,oneway.mp4,360
20250127-151726,0,STOP,bus,oneway.mp4,361
20250127-151726,0,STOP,car,oneway.mp4,361
20250127-151726,0,STOP,car,oneway.mp4,361
20250127-151726,0,REVERSE,car,oneway.mp4,361
20250127-151726,0,REVERSE,car,oneway.mp4,361
20250127-151726,0,REVERSE,car,oneway.mp4,361
20250127-151726,0,STOP,bus,oneway.mp4,362
20250127-151726,0,STOP,car,oneway.mp4,362
20250127-151726,0,STOP,car,oneway.mp4,362
20250127-151726,0,REVERSE,car,oneway.mp4,362
20250127-151726,0,STOP,car,oneway.mp4,362
20250127-151726,0,REVERSE,car,oneway.mp4,362
20250127-151726,0,STOP,car,oneway.mp4,362
20250127-151726,0,STOP,bus,oneway.mp4,363
20250127-151726,0,STOP,car,oneway.mp4,363
20250127-151726,0,STOP,car,oneway.mp4,363
20250127-151726,0,STOP,car,oneway.mp4,363
20250127-151726,0,REVERSE,car,oneway.mp4,363
20250127-151726,0,REVERSE,car,oneway.mp4,363
20250127-151726,0,REVERSE,bus,oneway.mp4,363
20250127-151726,0,REVERSE,car,oneway.mp4,363
20250127-151726,0,STOP,bus,oneway.mp4,364
20250127-151726,0,STOP,car,oneway.mp4,364
20250127-151726,0,STOP,car,oneway.mp4,364
20250127-151726,0,STOP,car,oneway.mp4,364
20250127-151726,0,REVERSE,car,oneway.mp4,364
20250127-151726,0,REVERSE,car,oneway.mp4,364
20250127-151726,0,REVERSE,bus,oneway.mp4,364
20250127-151726,0,STOP,car,oneway.mp4,364
20250127-151726,0,STOP,bus,oneway.mp4,365
20250127-151726,0,STOP,car,oneway.mp4,365
20250127-151726,0,STOP,car,oneway.mp4,365
20250127-151726,0,STOP,car,oneway.mp4,365
20250127-151726,0,STOP,car,oneway.mp4,365
20250127-151726,0,STOP,car,oneway.mp4,365
20250127-151726,0,REVERSE,bus,oneway.mp4,365
20250127-151726,0,REVERSE,car,oneway.mp4,365
20250127-151726,0,STOP,car,oneway.mp4,365
20250127-151726,0,STOP,bus,oneway.mp4,366
20250127-151726,0,STOP,car,oneway.mp4,366
20250127-151726,0,STOP,car,oneway.mp4,366
20250127-151726,0,REVERSE,car,oneway.mp4,366
20250127-151726,0,STOP,car,oneway.mp4,366
20250127-151726,0,STOP,bus,oneway.mp4,366
20250127-151726,0,REVERSE,car,oneway.mp4,366
20250127-151726,0,PERSON,person,oneway.mp4,366
20250127-151726,0,REVERSE,car,oneway.mp4,366
20250127-151726,0,REVERSE,car,oneway.mp4,366
20250127-151726,0,REVERSE,bus,oneway.mp4,367
20250127-151726,0,REVERSE,car,oneway.mp4,367
20250127-151726,0,STOP,car,oneway.mp4,367
20250127-151726,0,STOP,car,oneway.mp4,367
20250127-151726,0,PERSON,person,oneway.mp4,367
20250127-151726,0,STOP,car,oneway.mp4,367
20250127-151726,0,REVERSE,bus,oneway.mp4,367
20250127-151726,0,STOP,car,oneway.mp4,367
20250127-151726,0,REVERSE,bus,oneway.mp4,368
20250127-151726,0,STOP,car,oneway.mp4,368
20250127-151726,0,STOP,car,oneway.mp4,368
20250127-151726,0,REVERSE,bus,oneway.mp4,368
20250127-151726,0,PERSON,person,oneway.mp4,368
20250127-151726,0,REVERSE,car,oneway.mp4,368
20250127-151726,0,STOP,bus,oneway.mp4,369
20250127-151726,0,STOP,car,oneway.mp4,369
20250127-151726,0,STOP,car,oneway.mp4,369
20250127-151726,0,STOP,car,oneway.mp4,369
20250127-151726,0,REVERSE,bus,oneway.mp4,369
20250127-151726,0,PERSON,person,oneway.mp4,369
20250127-151726,0,STOP,car,oneway.mp4,369
20250127-151726,0,STOP,car,oneway.mp4,369
20250127-151726,0,STOP,bus,oneway.mp4,370
20250127-151726,0,STOP,car,oneway.mp4,370
20250127-151726,0,STOP,car,oneway.mp4,370
20250127-151726,0,STOP,car,oneway.mp4,370
20250127-151726,0,STOP,car,oneway.mp4,370
20250127-151726,0,REVERSE,bus,oneway.mp4,370
20250127-151726,0,PERSON,person,oneway.mp4,370
20250127-151726,0,STOP,car,oneway.mp4,370
20250127-151726,0,STOP,car,oneway.mp4,370
20250127-151726,0,STOP,car,oneway.mp4,370
20250127-151726,0,REVERSE,bus,oneway.mp4,371
20250127-151726,0,STOP,car,oneway.mp4,371
20250127-151726,0,STOP,car,oneway.mp4,371
20250127-151726,0,REVERSE,car,oneway.mp4,371
20250127-151726,0,PERSON,person,oneway.mp4,371
20250127-151726,0,STOP,car,oneway.mp4,371
20250127-151726,0,REVERSE,bus,oneway.mp4,371
20250127-151726,0,STOP,car,oneway.mp4,372
20250127-151726,0,STOP,bus,oneway.mp4,372
20250127-151726,0,STOP,car,oneway.mp4,372
20250127-151726,0,STOP,car,oneway.mp4,372
20250127-151726,0,PERSON,person,oneway.mp4,372
20250127-151726,0,STOP,car,oneway.mp4,372
20250127-151726,0,REVERSE,bus,oneway.mp4,372
20250127-151726,0,STOP,car,oneway.mp4,372
20250127-151726,0,REVERSE,car,oneway.mp4,372
20250127-151726,0,STOP,car,oneway.mp4,372
20250127-151727,0,STOP,car,oneway.mp4,373
20250127-151727,0,STOP,bus,oneway.mp4,373
20250127-151727,0,STOP,car,oneway.mp4,373
20250127-151727,0,STOP,car,oneway.mp4,373
20250127-151727,0,PERSON,person,oneway.mp4,373
20250127-151727,0,STOP,bus,oneway.mp4,373
20250127-151727,0,REVERSE,car,oneway.mp4,373
20250127-151727,0,REVERSE,car,oneway.mp4,373
20250127-151727,0,STOP,car,oneway.mp4,374
20250127-151727,0,STOP,bus,oneway.mp4,374
20250127-151727,0,STOP,car,oneway.mp4,374
20250127-151727,0,STOP,car,oneway.mp4,374
20250127-151727,0,PERSON,person,oneway.mp4,374
20250127-151727,0,REVERSE,bus,oneway.mp4,374
20250127-151727,0,REVERSE,car,oneway.mp4,374
20250127-151727,0,STOP,car,oneway.mp4,374
20250127-151727,0,STOP,car,oneway.mp4,375
20250127-151727,0,REVERSE,bus,oneway.mp4,375
20250127-151727,0,STOP,car,oneway.mp4,375
20250127-151727,0,REVERSE,car,oneway.mp4,375
20250127-151727,0,REVERSE,car,oneway.mp4,375
20250127-151727,0,PERSON,person,oneway.mp4,375
20250127-151727,0,REVERSE,bus,oneway.mp4,375
20250127-151727,0,REVERSE,car,oneway.mp4,375
20250127-151727,0,STOP,car,oneway.mp4,376
20250127-151727,0,STOP,car,oneway.mp4,376
20250127-151727,0,STOP,bus,oneway.mp4,376
20250127-151727,0,STOP,car,oneway.mp4,376
20250127-151727,0,PERSON,person,oneway.mp4,376
20250127-151727,0,REVERSE,car,oneway.mp4,376
20250127-151727,0,REVERSE,car,oneway.mp4,376
20250127-151727,0,REVERSE,car,oneway.mp4,376
20250127-151727,0,STOP,car,oneway.mp4,377
20250127-151727,0,REVERSE,bus,oneway.mp4,377
20250127-151727,0,STOP,car,oneway.mp4,377
20250127-151727,0,PERSON,person,oneway.mp4,377
20250127-151727,0,REVERSE,car,oneway.mp4,377
20250127-151727,0,REVERSE,car,oneway.mp4,377
20250127-151727,0,REVERSE,car,oneway.mp4,377
20250127-151727,0,REVERSE,bus,oneway.mp4,377
20250127-151727,0,STOP,car,oneway.mp4,378
20250127-151727,0,REVERSE,bus,oneway.mp4,378
20250127-151727,0,STOP,car,oneway.mp4,378
20250127-151727,0,STOP,car,oneway.mp4,378
20250127-151727,0,PERSON,person,oneway.mp4,378
20250127-151727,0,STOP,car,oneway.mp4,378
20250127-151727,0,STOP,car,oneway.mp4,378
20250127-151727,0,REVERSE,car,oneway.mp4,378
20250127-151727,0,STOP,car,oneway.mp4,379
20250127-151727,0,REVERSE,bus,oneway.mp4,379
20250127-151727,0,STOP,car,oneway.mp4,379
20250127-151727,0,STOP,car,oneway.mp4,379
20250127-151727,0,STOP,car,oneway.mp4,379
20250127-151727,0,PERSON,person,oneway.mp4,379
20250127-151727,0,REVERSE,car,oneway.mp4,379
20250127-151727,0,STOP,car,oneway.mp4,380
20250127-151727,0,STOP,bus,oneway.mp4,380
20250127-151727,0,REVERSE,car,oneway.mp4,380
20250127-151727,0,STOP,car,oneway.mp4,380
20250127-151727,0,REVERSE,car,oneway.mp4,380
20250127-151727,0,REVERSE,car,oneway.mp4,380
20250127-151727,0,PERSON,person,oneway.mp4,380
20250127-151727,0,STOP,car,oneway.mp4,380
20250127-151727,0,STOP,car,oneway.mp4,381
20250127-151727,0,STOP,bus,oneway.mp4,381
20250127-151727,0,STOP,car,oneway.mp4,381
20250127-151727,0,REVERSE,car,oneway.mp4,381
20250127-151727,0,STOP,car,oneway.mp4,381
20250127-151727,0,STOP,car,oneway.mp4,381
20250127-151727,0,STOP,car,oneway.mp4,381
20250127-151727,0,STOP,car,oneway.mp4,382
20250127-151727,0,STOP,bus,oneway.mp4,382
20250127-151727,0,REVERSE,car,oneway.mp4,382
20250127-151727,0,REVERSE,car,oneway.mp4,382
20250127-151727,0,STOP,car,oneway.mp4,382
20250127-151727,0,STOP,car,oneway.mp4,382
20250127-151727,0,REVERSE,car,oneway.mp4,382
20250127-151727,0,STOP,car,oneway.mp4,383
20250127-151727,0,STOP,bus,oneway.mp4,383
20250127-151727,0,STOP,car,oneway.mp4,383
20250127-151727,0,REVERSE,car,oneway.mp4,383
20250127-151727,0,STOP,car,oneway.mp4,383
20250127-151727,0,STOP,car,oneway.mp4,383
20250127-151727,0,STOP,car,oneway.mp4,383
20250127-151727,0,REVERSE,car,oneway.mp4,383
20250127-151727,0,STOP,car,oneway.mp4,384
20250127-151727,0,STOP,bus,oneway.mp4,384
20250127-151727,0,STOP,car,oneway.mp4,384
20250127-151727,0,REVERSE,car,oneway.mp4,384
20250127-151727,0,REVERSE,car,oneway.mp4,384
20250127-151727,0,REVERSE,car,oneway.mp4,384
20250127-151727,0,PERSON,person,oneway.mp4,384
20250127-151727,0,REVERSE,bus,oneway.mp4,384
20250127-151727,0,REVERSE,car,oneway.mp4,384
20250127-151727,0,REVERSE,bus,oneway.mp4,385
20250127-151727,0,STOP,car,oneway.mp4,385
20250127-151727,0,STOP,car,oneway.mp4,385
20250127-151727,0,PERSON,person,oneway.mp4,385
20250127-151727,0,STOP,car,oneway.mp4,385
20250127-151727,0,REVERSE,car,oneway.mp4,385
20250127-151727,0,STOP,car,oneway.mp4,385
20250127-151727,0,STOP,car,oneway.mp4,385
20250127-151727,0,REVERSE,bus,oneway.mp4,386
20250127-151727,0,REVERSE,car,oneway.mp4,386
20250127-151727,0,STOP,car,oneway.mp4,386
20250127-151727,0,REVERSE,car,oneway.mp4,386
20250127-151727,0,REVERSE,car,oneway.mp4,386
20250127-151727,0,STOP,car,oneway.mp4,386
20250127-151727,0,PERSON,person,oneway.mp4,386
20250127-151727,0,STOP,car,oneway.mp4,386
20250127-151727,0,REVERSE,bus,oneway.mp4,387
20250127-151727,0,STOP,car,oneway.mp4,387
20250127-151727,0,STOP,car,oneway.mp4,387
20250127-151727,0,REVERSE,car,oneway.mp4,387
20250127-151727,0,REVERSE,car,oneway.mp4,387
20250127-151727,0,REVERSE,car,oneway.mp4,387
20250127-151727,0,REVERSE,car,oneway.mp4,387
20250127-151727,0,PERSON,person,oneway.mp4,387
20250127-151727,0,REVERSE,bus,oneway.mp4,388
20250127-151727,0,STOP,car,oneway.mp4,388
20250127-151727,0,STOP,car,oneway.mp4,388
20250127-151727,0,STOP,car,oneway.mp4,388
20250127-151727,0,STOP,car,oneway.mp4,388
20250127-151727,0,REVERSE,car,oneway.mp4,388
20250127-151727,0,REVERSE,car,oneway.mp4,388
20250127-151727,0,PERSON,person,oneway.mp4,388
20250127-151727,0,STOP,car,oneway.mp4,388
20250127-151727,0,STOP,car,oneway.mp4,389
20250127-151727,0,STOP,bus,oneway.mp4,389
20250127-151727,0,REVERSE,car,oneway.mp4,389
20250127-151727,0,STOP,car,oneway.mp4,389
20250127-151727,0,REVERSE,car,oneway.mp4,389
20250127-151727,0,REVERSE,car,oneway.mp4,389
20250127-151727,0,STOP,car,oneway.mp4,389
20250127-151727,0,PERSON,person,oneway.mp4,389
20250127-151727,0,STOP,car,oneway.mp4,389
20250127-151727,0,STOP,car,oneway.mp4,390
20250127-151727,0,STOP,bus,oneway.mp4,390
20250127-151727,0,STOP,car,oneway.mp4,390
20250127-151727,0,REVERSE,car,oneway.mp4,390
20250127-151727,0,PERSON,person,oneway.mp4,390
20250127-151727,0,REVERSE,car,oneway.mp4,390
20250127-151727,0,STOP,car,oneway.mp4,390
20250127-151727,0,REVERSE,bus,oneway.mp4,390
20250127-151727,0,REVERSE,bus,oneway.mp4,391
20250127-151727,0,STOP,car,oneway.mp4,391
20250127-151727,0,STOP,car,oneway.mp4,391
20250127-151727,0,STOP,car,oneway.mp4,391
20250127-151727,0,PERSON,person,oneway.mp4,391
20250127-151727,0,REVERSE,car,oneway.mp4,391
20250127-151727,0,STOP,car,oneway.mp4,391
20250127-151727,0,REVERSE,car,oneway.mp4,391
20250127-151727,0,REVERSE,bus,oneway.mp4,392
20250127-151727,0,PERSON,person,oneway.mp4,392
20250127-151727,0,REVERSE,car,oneway.mp4,392
20250127-151727,0,REVERSE,car,oneway.mp4,392
20250127-151727,0,STOP,bus,oneway.mp4,392
20250127-151727,0,STOP,car,oneway.mp4,393
20250127-151727,0,STOP,bus,oneway.mp4,393
20250127-151727,0,REVERSE,car,oneway.mp4,393
20250127-151727,0,STOP,car,oneway.mp4,393
20250127-151727,0,REVERSE,car,oneway.mp4,393
20250127-151727,0,PERSON,person,oneway.mp4,393
20250127-151727,0,REVERSE,car,oneway.mp4,393
20250127-151727,0,STOP,car,oneway.mp4,393
20250127-151727,0,REVERSE,bus,oneway.mp4,393
20250127-151727,0,REVERSE,car,oneway.mp4,393
20250127-151727,0,STOP,car,oneway.mp4,394
20250127-151727,0,STOP,bus,oneway.mp4,394
20250127-151727,0,STOP,car,oneway.mp4,394
20250127-151727,0,REVERSE,car,oneway.mp4,394
20250127-151727,0,PERSON,person,oneway.mp4,394
20250127-151727,0,REVERSE,car,oneway.mp4,394
20250127-151727,0,STOP,car,oneway.mp4,395
20250127-151727,0,STOP,bus,oneway.mp4,395
20250127-151727,0,STOP,car,oneway.mp4,395
20250127-151727,0,PERSON,person,oneway.mp4,395
20250127-151727,0,STOP,car,oneway.mp4,395
20250127-151727,0,REVERSE,car,oneway.mp4,395
20250127-151727,0,STOP,car,oneway.mp4,395
20250127-151727,0,REVERSE,bus,oneway.mp4,395
