datetime,distance,event,detected,source_name,frame_hash
20250127-150033,0,STOP,car,fewers.mp4,2
20250127-150033,0,STOP,car,fewers.mp4,2
20250127-150033,0,STOP,car,fewers.mp4,3
20250127-150033,0,STOP,car,fewers.mp4,3
20250127-150033,0,PERSON,person,fewers.mp4,3
20250127-150033,0,STOP,car,fewers.mp4,4
20250127-150033,0,STOP,car,fewers.mp4,4
20250127-150033,0,PERSON,person,fewers.mp4,4
20250127-150036,0,STOP,car,fewers.mp4,5
20250127-150036,0,STOP,car,fewers.mp4,5
20250127-150036,0,PERSON,person,fewers.mp4,5
20250127-150039,0,STOP,car,fewers.mp4,6
20250127-150039,0,STOP,car,fewers.mp4,6
20250127-150042,0,STOP,car,fewers.mp4,7
20250127-150042,0,STOP,car,fewers.mp4,7
20250127-150042,0,PERSON,person,fewers.mp4,7
20250127-150045,0,STOP,car,fewers.mp4,8
20250127-150045,0,STOP,car,fewers.mp4,8
20250127-150048,0,STOP,car,fewers.mp4,9
20250127-150048,0,STOP,car,fewers.mp4,9
20250127-150048,0,PERSON,person,fewers.mp4,9
20250127-150051,0,STOP,car,fewers.mp4,10
20250127-150051,0,STOP,car,fewers.mp4,10
20250127-150051,0,PERSON,person,fewers.mp4,10
20250127-150054,0,STOP,car,fewers.mp4,11
20250127-150054,0,STOP,car,fewers.mp4,11
20250127-150057,0,STOP,car,fewers.mp4,12
20250127-150057,0,STOP,car,fewers.mp4,12
20250127-150100,0,STOP,car,fewers.mp4,13
20250127-150100,0,STOP,car,fewers.mp4,13
20250127-150103,0,STOP,car,fewers.mp4,14
20250127-150103,0,STOP,car,fewers.mp4,14
20250127-150106,0,STOP,car,fewers.mp4,15
20250127-150106,0,STOP,car,fewers.mp4,15
20250127-150106,0,STOP,car,fewers.mp4,16
20250127-150106,0,STOP,car,fewers.mp4,16
20250127-150106,0,PERSON,person,fewers.mp4,16
20250127-150106,0,STOP,car,fewers.mp4,17
20250127-150106,0,STOP,car,fewers.mp4,17
20250127-150106,0,PERSON,person,fewers.mp4,17
20250127-150106,0,STOP,car,fewers.mp4,18
20250127-150106,0,STOP,car,fewers.mp4,18
20250127-150106,0,STOP,car,fewers.mp4,19
20250127-150106,0,STOP,car,fewers.mp4,20
20250127-150106,0,STOP,car,fewers.mp4,20
20250127-150107,0,STOP,car,fewers.mp4,21
20250127-150107,0,STOP,car,fewers.mp4,21
20250127-150107,0,PERSON,person,fewers.mp4,21
20250127-150107,0,STOP,car,fewers.mp4,22
20250127-150107,0,STOP,car,fewers.mp4,22
20250127-150107,0,PERSON,person,fewers.mp4,22
20250127-150107,0,STOP,car,fewers.mp4,23
20250127-150107,0,STOP,car,fewers.mp4,23
20250127-150107,0,PERSON,person,fewers.mp4,23
20250127-150107,0,STOP,car,fewers.mp4,24
20250127-150107,0,STOP,car,fewers.mp4,24
20250127-150107,0,STOP,car,fewers.mp4,25
20250127-150107,0,STOP,car,fewers.mp4,25
20250127-150107,0,STOP,car,fewers.mp4,26
20250127-150107,0,STOP,car,fewers.mp4,27
20250127-150107,0,STOP,car,fewers.mp4,27
20250127-150107,0,STOP,car,fewers.mp4,28
20250127-150107,0,STOP,car,fewers.mp4,28
20250127-150107,0,STOP,car,fewers.mp4,29
20250127-150107,0,STOP,car,fewers.mp4,29
20250127-150107,0,STOP,car,fewers.mp4,30
20250127-150107,0,STOP,car,fewers.mp4,30
20250127-150107,0,STOP,car,fewers.mp4,31
20250127-150107,0,STOP,car,fewers.mp4,31
20250127-150107,0,PERSON,person,fewers.mp4,31
20250127-150107,0,STOP,car,fewers.mp4,32
20250127-150107,0,STOP,car,fewers.mp4,32
20250127-150107,0,STOP,car,fewers.mp4,33
20250127-150107,0,STOP,car,fewers.mp4,33
20250127-150107,0,PERSON,person,fewers.mp4,33
20250127-150107,0,STOP,car,fewers.mp4,34
20250127-150107,0,STOP,car,fewers.mp4,35
20250127-150107,0,REVERSE,car,fewers.mp4,35
20250127-150107,0,STOP,car,fewers.mp4,36
20250127-150107,0,STOP,car,fewers.mp4,37
20250127-150107,0,STOP,car,fewers.mp4,37
20250127-150107,0,STOP,car,fewers.mp4,38
20250127-150107,0,STOP,car,fewers.mp4,38
20250127-150107,0,STOP,car,fewers.mp4,39
20250127-150107,0,STOP,car,fewers.mp4,39
20250127-150107,0,STOP,car,fewers.mp4,40
20250127-150107,0,STOP,car,fewers.mp4,40
20250127-150107,0,STOP,car,fewers.mp4,41
20250127-150107,0,STOP,car,fewers.mp4,41
20250127-150107,0,STOP,car,fewers.mp4,42
20250127-150107,0,STOP,car,fewers.mp4,42
20250127-150107,0,STOP,car,fewers.mp4,43
20250127-150107,0,STOP,car,fewers.mp4,43
20250127-150107,0,STOP,car,fewers.mp4,44
20250127-150107,0,STOP,car,fewers.mp4,44
20250127-150107,0,STOP,car,fewers.mp4,45
20250127-150107,0,STOP,car,fewers.mp4,45
20250127-150107,0,STOP,car,fewers.mp4,46
20250127-150107,0,STOP,car,fewers.mp4,46
20250127-150108,0,STOP,car,fewers.mp4,47
20250127-150108,0,STOP,car,fewers.mp4,47
20250127-150108,0,STOP,car,fewers.mp4,48
20250127-150108,0,STOP,car,fewers.mp4,48
20250127-150108,0,STOP,car,fewers.mp4,49
20250127-150108,0,STOP,car,fewers.mp4,49
20250127-150108,0,STOP,car,fewers.mp4,50
20250127-150108,0,STOP,car,fewers.mp4,50
20250127-150108,0,STOP,car,fewers.mp4,51
20250127-150108,0,STOP,car,fewers.mp4,51
20250127-150108,0,STOP,car,fewers.mp4,52
20250127-150108,0,STOP,car,fewers.mp4,52
20250127-150108,0,STOP,car,fewers.mp4,53
20250127-150108,0,STOP,car,fewers.mp4,53
20250127-150108,0,STOP,car,fewers.mp4,54
20250127-150108,0,STOP,car,fewers.mp4,54
20250127-150108,0,STOP,car,fewers.mp4,55
20250127-150108,0,STOP,car,fewers.mp4,55
20250127-150108,0,STOP,car,fewers.mp4,56
20250127-150108,0,STOP,car,fewers.mp4,56
20250127-150108,0,STOP,car,fewers.mp4,57
20250127-150108,0,STOP,car,fewers.mp4,57
20250127-150108,0,STOP,car,fewers.mp4,58
20250127-150108,0,STOP,car,fewers.mp4,58
20250127-150108,0,STOP,car,fewers.mp4,59
20250127-150108,0,STOP,car,fewers.mp4,59
20250127-150108,0,STOP,car,fewers.mp4,60
20250127-150108,0,STOP,car,fewers.mp4,60
20250127-150108,0,STOP,car,fewers.mp4,61
20250127-150108,0,STOP,car,fewers.mp4,61
20250127-150108,0,STOP,car,fewers.mp4,62
20250127-150108,0,STOP,car,fewers.mp4,62
20250127-150108,0,STOP,car,fewers.mp4,63
20250127-150108,0,STOP,car,fewers.mp4,63
20250127-150108,0,STOP,car,fewers.mp4,64
20250127-150108,0,STOP,car,fewers.mp4,64
20250127-150108,0,STOP,car,fewers.mp4,65
20250127-150108,0,STOP,car,fewers.mp4,65
20250127-150108,0,STOP,car,fewers.mp4,66
20250127-150108,0,STOP,car,fewers.mp4,66
20250127-150108,0,STOP,car,fewers.mp4,67
20250127-150108,0,STOP,car,fewers.mp4,67
20250127-150108,0,STOP,car,fewers.mp4,68
20250127-150108,0,STOP,car,fewers.mp4,68
20250127-150108,0,STOP,car,fewers.mp4,69
20250127-150108,0,STOP,car,fewers.mp4,69
20250127-150108,0,STOP,car,fewers.mp4,70
20250127-150108,0,STOP,car,fewers.mp4,70
20250127-150108,0,STOP,car,fewers.mp4,71
20250127-150108,0,STOP,car,fewers.mp4,71
20250127-150108,0,STOP,car,fewers.mp4,72
20250127-150108,0,STOP,car,fewers.mp4,72
20250127-150108,0,STOP,car,fewers.mp4,73
20250127-150108,0,STOP,car,fewers.mp4,73
20250127-150108,0,STOP,car,fewers.mp4,74
20250127-150108,0,STOP,car,fewers.mp4,74
20250127-150108,0,REVERSE,car,fewers.mp4,74
20250127-150108,0,STOP,car,fewers.mp4,75
20250127-150108,0,STOP,car,fewers.mp4,75
20250127-150108,0,REVERSE,car,fewers.mp4,75
20250127-150109,0,STOP,car,fewers.mp4,76
20250127-150109,0,STOP,car,fewers.mp4,76
20250127-150109,0,REVERSE,car,fewers.mp4,76
20250127-150109,0,STOP,car,fewers.mp4,77
20250127-150109,0,STOP,car,fewers.mp4,78
20250127-150109,0,STOP,car,fewers.mp4,78
20250127-150109,0,STOP,car,fewers.mp4,79
20250127-150109,0,STOP,car,fewers.mp4,79
20250127-150109,0,PERSON,person,fewers.mp4,79
20250127-150109,0,STOP,car,fewers.mp4,80
20250127-150109,0,REVERSE,car,fewers.mp4,80
20250127-150109,0,STOP,car,fewers.mp4,81
20250127-150109,0,STOP,car,fewers.mp4,81
20250127-150109,0,PERSON,person,fewers.mp4,81
20250127-150109,0,STOP,car,fewers.mp4,82
20250127-150109,0,STOP,car,fewers.mp4,82
20250127-150109,0,PERSON,person,fewers.mp4,82
20250127-150109,0,STOP,car,fewers.mp4,83
20250127-150109,0,STOP,car,fewers.mp4,83
20250127-150109,0,STOP,car,fewers.mp4,84
20250127-150109,0,STOP,car,fewers.mp4,84
20250127-150109,0,STOP,car,fewers.mp4,85
20250127-150109,0,STOP,car,fewers.mp4,85
20250127-150109,0,STOP,car,fewers.mp4,86
20250127-150109,0,STOP,car,fewers.mp4,86
20250127-150109,0,STOP,car,fewers.mp4,87
20250127-150109,0,STOP,car,fewers.mp4,87
20250127-150109,0,STOP,car,fewers.mp4,88
20250127-150109,0,REVERSE,car,fewers.mp4,88
20250127-150109,0,STOP,car,fewers.mp4,89
20250127-150109,0,REVERSE,car,fewers.mp4,89
20250127-150109,0,STOP,car,fewers.mp4,90
20250127-150109,0,STOP,car,fewers.mp4,90
20250127-150109,0,STOP,car,fewers.mp4,91
20250127-150109,0,STOP,car,fewers.mp4,91
20250127-150109,0,STOP,car,fewers.mp4,92
20250127-150109,0,STOP,car,fewers.mp4,92
20250127-150109,0,STOP,car,fewers.mp4,93
20250127-150109,0,STOP,car,fewers.mp4,93
20250127-150109,0,STOP,car,fewers.mp4,94
20250127-150109,0,STOP,car,fewers.mp4,94
20250127-150109,0,STOP,car,fewers.mp4,95
20250127-150109,0,STOP,car,fewers.mp4,95
20250127-150109,0,STOP,car,fewers.mp4,96
20250127-150109,0,STOP,car,fewers.mp4,96
20250127-150109,0,STOP,car,fewers.mp4,97
20250127-150109,0,STOP,car,fewers.mp4,97
20250127-150109,0,STOP,car,fewers.mp4,98
20250127-150109,0,STOP,car,fewers.mp4,99
20250127-150109,0,REVERSE,car,fewers.mp4,99
20250127-150109,0,STOP,car,fewers.mp4,100
20250127-150109,0,STOP,car,fewers.mp4,100
20250127-150109,0,STOP,car,fewers.mp4,101
20250127-150109,0,STOP,car,fewers.mp4,101
20250127-150110,0,STOP,car,fewers.mp4,102
20250127-150110,0,REVERSE,car,fewers.mp4,102
20250127-150110,0,STOP,car,fewers.mp4,103
20250127-150110,0,REVERSE,car,fewers.mp4,103
20250127-150110,0,PERSON,person,fewers.mp4,103
20250127-150110,0,STOP,car,fewers.mp4,104
20250127-150110,0,STOP,car,fewers.mp4,104
20250127-150110,0,PERSON,person,fewers.mp4,104
20250127-150110,0,STOP,car,fewers.mp4,105
20250127-150110,0,STOP,car,fewers.mp4,105
20250127-150110,0,PERSON,person,fewers.mp4,105
20250127-150110,0,STOP,car,fewers.mp4,106
20250127-150110,0,REVERSE,car,fewers.mp4,106
20250127-150110,0,PERSON,person,fewers.mp4,106
20250127-150110,0,REVERSE,car,fewers.mp4,107
20250127-150110,0,STOP,car,fewers.mp4,107
20250127-150110,0,PERSON,person,fewers.mp4,107
20250127-150110,0,REVERSE,car,fewers.mp4,108
20250127-150110,0,REVERSE,car,fewers.mp4,108
20250127-150110,0,PERSON,person,fewers.mp4,108
20250127-150110,0,STOP,car,fewers.mp4,109
20250127-150110,0,PERSON,person,fewers.mp4,109
20250127-150110,0,STOP,car,fewers.mp4,110
20250127-150110,0,STOP,car,fewers.mp4,110
20250127-150110,0,PERSON,person,fewers.mp4,110
20250127-150110,0,PERSON,person,fewers.mp4,110
20250127-150110,0,STOP,car,fewers.mp4,111
20250127-150110,0,STOP,car,fewers.mp4,111
20250127-150110,0,PERSON,person,fewers.mp4,111
20250127-150110,0,PERSON,person,fewers.mp4,111
20250127-150110,0,STOP,car,fewers.mp4,112
20250127-150110,0,STOP,car,fewers.mp4,112
20250127-150110,0,PERSON,person,fewers.mp4,112
20250127-150110,0,PERSON,person,fewers.mp4,112
20250127-150110,0,STOP,car,fewers.mp4,113
20250127-150110,0,PERSON,person,fewers.mp4,113
20250127-150110,0,STOP,car,fewers.mp4,114
20250127-150110,0,REVERSE,car,fewers.mp4,114
20250127-150110,0,PERSON,person,fewers.mp4,114
20250127-150110,0,STOP,car,fewers.mp4,115
20250127-150110,0,STOP,car,fewers.mp4,115
20250127-150110,0,PERSON,person,fewers.mp4,115
20250127-150110,0,STOP,car,fewers.mp4,116
20250127-150110,0,STOP,car,fewers.mp4,116
20250127-150110,0,PERSON,person,fewers.mp4,116
20250127-150110,0,STOP,car,fewers.mp4,117
20250127-150110,0,STOP,car,fewers.mp4,117
20250127-150110,0,PERSON,person,fewers.mp4,117
20250127-150110,0,STOP,car,fewers.mp4,118
20250127-150110,0,STOP,car,fewers.mp4,118
20250127-150110,0,PERSON,person,fewers.mp4,118
20250127-150110,0,STOP,car,fewers.mp4,119
20250127-150110,0,STOP,car,fewers.mp4,119
20250127-150110,0,PERSON,person,fewers.mp4,119
20250127-150110,0,STOP,car,fewers.mp4,120
20250127-150110,0,STOP,car,fewers.mp4,120
20250127-150110,0,PERSON,person,fewers.mp4,120
20250127-150110,0,PERSON,person,fewers.mp4,120
20250127-150110,0,STOP,car,fewers.mp4,121
20250127-150110,0,STOP,car,fewers.mp4,121
20250127-150110,0,PERSON,person,fewers.mp4,121
20250127-150110,0,PERSON,person,fewers.mp4,121
20250127-150110,0,STOP,car,fewers.mp4,122
20250127-150110,0,STOP,car,fewers.mp4,122
20250127-150110,0,PERSON,person,fewers.mp4,122
20250127-150110,0,PERSON,person,fewers.mp4,122
20250127-150110,0,STOP,car,fewers.mp4,123
20250127-150110,0,STOP,car,fewers.mp4,123
20250127-150110,0,PERSON,person,fewers.mp4,123
20250127-150110,0,PERSON,person,fewers.mp4,123
20250127-150110,0,STOP,car,fewers.mp4,124
20250127-150110,0,STOP,car,fewers.mp4,124
20250127-150110,0,PERSON,person,fewers.mp4,124
20250127-150110,0,PERSON,person,fewers.mp4,124
20250127-150110,0,STOP,car,fewers.mp4,125
20250127-150110,0,STOP,car,fewers.mp4,125
20250127-150110,0,PERSON,person,fewers.mp4,125
20250127-150110,0,PERSON,person,fewers.mp4,125
20250127-150110,0,STOP,car,fewers.mp4,126
20250127-150110,0,STOP,car,fewers.mp4,126
20250127-150110,0,PERSON,person,fewers.mp4,126
20250127-150110,0,PERSON,person,fewers.mp4,126
20250127-150110,0,STOP,car,fewers.mp4,127
20250127-150110,0,STOP,car,fewers.mp4,127
20250127-150110,0,PERSON,person,fewers.mp4,127
20250127-150110,0,STOP,car,fewers.mp4,128
20250127-150110,0,STOP,car,fewers.mp4,128
20250127-150110,0,PERSON,person,fewers.mp4,128
20250127-150110,0,PERSON,person,fewers.mp4,129
20250127-150110,0,STOP,car,fewers.mp4,130
20250127-150110,0,REVERSE,car,fewers.mp4,130
20250127-150110,0,PERSON,person,fewers.mp4,130
20250127-150110,0,REVERSE,car,fewers.mp4,131
20250127-150110,0,PERSON,person,fewers.mp4,131
20250127-150111,0,STOP,car,fewers.mp4,132
20250127-150111,0,REVERSE,car,fewers.mp4,132
20250127-150111,0,PERSON,person,fewers.mp4,132
20250127-150111,0,REVERSE,car,fewers.mp4,133
20250127-150111,0,PERSON,person,fewers.mp4,133
20250127-150111,0,REVERSE,car,fewers.mp4,134
20250127-150111,0,REVERSE,car,fewers.mp4,134
20250127-150111,0,PERSON,person,fewers.mp4,134
20250127-150111,0,PERSON,person,fewers.mp4,135
20250127-150111,0,REVERSE,car,fewers.mp4,136
20250127-150111,0,PERSON,person,fewers.mp4,136
20250127-150111,0,STOP,car,fewers.mp4,137
20250127-150111,0,REVERSE,car,fewers.mp4,137
20250127-150111,0,PERSON,person,fewers.mp4,137
20250127-150111,0,REVERSE,car,fewers.mp4,138
20250127-150111,0,PERSON,person,fewers.mp4,138
20250127-150111,0,PERSON,person,fewers.mp4,139
20250127-150111,0,STOP,car,fewers.mp4,140
20250127-150111,0,REVERSE,car,fewers.mp4,140
20250127-150111,0,PERSON,person,fewers.mp4,140
20250127-150111,0,REVERSE,car,fewers.mp4,141
20250127-150111,0,STOP,car,fewers.mp4,141
20250127-150111,0,PERSON,person,fewers.mp4,141
20250127-150111,0,STOP,car,fewers.mp4,142
20250127-150111,0,REVERSE,car,fewers.mp4,142
20250127-150111,0,PERSON,person,fewers.mp4,142
20250127-150111,0,STOP,car,fewers.mp4,143
20250127-150111,0,REVERSE,car,fewers.mp4,143
20250127-150111,0,PERSON,person,fewers.mp4,143
20250127-150111,0,REVERSE,car,fewers.mp4,144
20250127-150111,0,STOP,car,fewers.mp4,144
20250127-150111,0,PERSON,person,fewers.mp4,144
20250127-150111,0,STOP,car,fewers.mp4,145
20250127-150111,0,STOP,car,fewers.mp4,145
20250127-150111,0,PERSON,person,fewers.mp4,145
20250127-150111,0,STOP,car,fewers.mp4,146
20250127-150111,0,STOP,car,fewers.mp4,146
20250127-150111,0,PERSON,person,fewers.mp4,146
20250127-150111,0,STOP,car,fewers.mp4,147
20250127-150111,0,STOP,car,fewers.mp4,147
20250127-150111,0,PERSON,person,fewers.mp4,147
20250127-150111,0,STOP,car,fewers.mp4,148
20250127-150111,0,STOP,car,fewers.mp4,148
20250127-150111,0,PERSON,person,fewers.mp4,148
20250127-150111,0,STOP,car,fewers.mp4,149
20250127-150111,0,PERSON,person,fewers.mp4,149
20250127-150111,0,STOP,car,fewers.mp4,150
20250127-150111,0,STOP,car,fewers.mp4,150
20250127-150111,0,PERSON,person,fewers.mp4,150
20250127-150111,0,STOP,car,fewers.mp4,151
20250127-150111,0,STOP,car,fewers.mp4,151
20250127-150111,0,PERSON,person,fewers.mp4,151
20250127-150111,0,REVERSE,car,fewers.mp4,152
20250127-150111,0,STOP,car,fewers.mp4,152
20250127-150111,0,PERSON,person,fewers.mp4,152
20250127-150111,0,PERSON,person,fewers.mp4,152
20250127-150111,0,REVERSE,car,fewers.mp4,153
20250127-150111,0,STOP,car,fewers.mp4,153
20250127-150111,0,PERSON,person,fewers.mp4,153
20250127-150111,0,STOP,car,fewers.mp4,154
20250127-150111,0,STOP,car,fewers.mp4,154
20250127-150111,0,PERSON,person,fewers.mp4,154
20250127-150111,0,PERSON,person,fewers.mp4,154
20250127-150111,0,PERSON,person,fewers.mp4,154
20250127-150111,0,STOP,car,fewers.mp4,155
20250127-150111,0,STOP,car,fewers.mp4,155
20250127-150111,0,PERSON,person,fewers.mp4,155
20250127-150111,0,PERSON,person,fewers.mp4,155
20250127-150111,0,STOP,car,fewers.mp4,156
20250127-150111,0,STOP,car,fewers.mp4,156
20250127-150111,0,PERSON,person,fewers.mp4,156
20250127-150111,0,PERSON,person,fewers.mp4,156
20250127-150111,0,STOP,car,fewers.mp4,157
20250127-150111,0,STOP,car,fewers.mp4,157
20250127-150111,0,PERSON,person,fewers.mp4,157
20250127-150111,0,PERSON,person,fewers.mp4,157
20250127-150112,0,STOP,car,fewers.mp4,158
20250127-150112,0,STOP,car,fewers.mp4,158
20250127-150112,0,PERSON,person,fewers.mp4,158
20250127-150112,0,PERSON,person,fewers.mp4,158
20250127-150112,0,STOP,car,fewers.mp4,159
20250127-150112,0,REVERSE,car,fewers.mp4,159
20250127-150112,0,PERSON,person,fewers.mp4,159
20250127-150112,0,PERSON,person,fewers.mp4,159
20250127-150112,0,REVERSE,car,fewers.mp4,160
20250127-150112,0,PERSON,person,fewers.mp4,160
20250127-150112,0,PERSON,person,fewers.mp4,160
20250127-150112,0,STOP,car,fewers.mp4,161
20250127-150112,0,PERSON,person,fewers.mp4,161
20250127-150112,0,PERSON,person,fewers.mp4,161
20250127-150112,0,REVERSE,car,fewers.mp4,162
20250127-150112,0,STOP,car,fewers.mp4,162
20250127-150112,0,PERSON,person,fewers.mp4,162
20250127-150112,0,PERSON,person,fewers.mp4,162
20250127-150112,0,STOP,car,fewers.mp4,163
20250127-150112,0,STOP,car,fewers.mp4,163
20250127-150112,0,PERSON,person,fewers.mp4,163
20250127-150112,0,PERSON,person,fewers.mp4,163
20250127-150112,0,STOP,car,fewers.mp4,164
20250127-150112,0,STOP,car,fewers.mp4,164
20250127-150112,0,PERSON,person,fewers.mp4,164
20250127-150112,0,PERSON,person,fewers.mp4,164
20250127-150112,0,STOP,car,fewers.mp4,165
20250127-150112,0,PERSON,person,fewers.mp4,165
20250127-150112,0,PERSON,person,fewers.mp4,165
20250127-150112,0,REVERSE,car,fewers.mp4,166
20250127-150112,0,STOP,car,fewers.mp4,166
20250127-150112,0,PERSON,person,fewers.mp4,166
20250127-150112,0,PERSON,person,fewers.mp4,166
20250127-150112,0,STOP,car,fewers.mp4,167
20250127-150112,0,REVERSE,car,fewers.mp4,167
20250127-150112,0,PERSON,person,fewers.mp4,167
20250127-150112,0,PERSON,person,fewers.mp4,167
20250127-150112,0,REVERSE,car,fewers.mp4,168
20250127-150112,0,PERSON,person,fewers.mp4,168
20250127-150112,0,PERSON,person,fewers.mp4,168
20250127-150112,0,REVERSE,car,fewers.mp4,169
20250127-150112,0,STOP,car,fewers.mp4,169
20250127-150112,0,PERSON,person,fewers.mp4,169
20250127-150112,0,PERSON,person,fewers.mp4,169
20250127-150112,0,REVERSE,car,fewers.mp4,170
20250127-150112,0,STOP,car,fewers.mp4,170
20250127-150112,0,PERSON,person,fewers.mp4,170
20250127-150112,0,PERSON,person,fewers.mp4,170
20250127-150112,0,REVERSE,car,fewers.mp4,171
20250127-150112,0,STOP,car,fewers.mp4,171
20250127-150112,0,PERSON,person,fewers.mp4,171
20250127-150112,0,PERSON,person,fewers.mp4,171
20250127-150112,0,STOP,car,fewers.mp4,172
20250127-150112,0,REVERSE,car,fewers.mp4,172
20250127-150112,0,PERSON,person,fewers.mp4,172
20250127-150112,0,PERSON,person,fewers.mp4,172
20250127-150112,0,REVERSE,car,fewers.mp4,173
20250127-150112,0,PERSON,person,fewers.mp4,173
20250127-150112,0,PERSON,person,fewers.mp4,173
20250127-150112,0,REVERSE,car,fewers.mp4,174
20250127-150112,0,REVERSE,car,fewers.mp4,174
20250127-150112,0,PERSON,person,fewers.mp4,174
20250127-150112,0,PERSON,person,fewers.mp4,174
20250127-150112,0,REVERSE,car,fewers.mp4,175
20250127-150112,0,PERSON,person,fewers.mp4,175
20250127-150112,0,PERSON,person,fewers.mp4,175
20250127-150112,0,REVERSE,car,fewers.mp4,176
20250127-150112,0,PERSON,person,fewers.mp4,176
20250127-150112,0,PERSON,person,fewers.mp4,176
20250127-150112,0,STOP,car,fewers.mp4,177
20250127-150112,0,REVERSE,car,fewers.mp4,177
20250127-150112,0,PERSON,person,fewers.mp4,177
20250127-150112,0,PERSON,person,fewers.mp4,177
20250127-150112,0,STOP,car,fewers.mp4,178
20250127-150112,0,PERSON,person,fewers.mp4,178
20250127-150112,0,PERSON,person,fewers.mp4,178
20250127-150112,0,REVERSE,car,fewers.mp4,179
20250127-150112,0,REVERSE,car,fewers.mp4,179
20250127-150112,0,PERSON,person,fewers.mp4,179
20250127-150112,0,PERSON,person,fewers.mp4,179
20250127-150112,0,PERSON,person,fewers.mp4,180
20250127-150112,0,PERSON,person,fewers.mp4,180
20250127-150112,0,STOP,car,fewers.mp4,181
20250127-150112,0,REVERSE,car,fewers.mp4,181
20250127-150112,0,PERSON,person,fewers.mp4,181
20250127-150112,0,PERSON,person,fewers.mp4,181
20250127-150112,0,STOP,car,fewers.mp4,182
20250127-150112,0,STOP,car,fewers.mp4,182
20250127-150112,0,PERSON,person,fewers.mp4,182
20250127-150112,0,PERSON,person,fewers.mp4,182
20250127-150112,0,REVERSE,car,fewers.mp4,183
20250127-150112,0,STOP,car,fewers.mp4,183
20250127-150112,0,PERSON,person,fewers.mp4,183
20250127-150112,0,PERSON,person,fewers.mp4,183
20250127-150112,0,REVERSE,car,fewers.mp4,184
20250127-150112,0,STOP,car,fewers.mp4,184
20250127-150112,0,PERSON,person,fewers.mp4,184
20250127-150112,0,PERSON,person,fewers.mp4,184
20250127-150112,0,STOP,car,fewers.mp4,185
20250127-150112,0,REVERSE,car,fewers.mp4,185
20250127-150112,0,PERSON,person,fewers.mp4,185
20250127-150112,0,PERSON,person,fewers.mp4,185
20250127-150112,0,REVERSE,car,fewers.mp4,186
20250127-150112,0,STOP,car,fewers.mp4,186
20250127-150112,0,PERSON,person,fewers.mp4,186
20250127-150112,0,PERSON,person,fewers.mp4,186
20250127-150112,0,REVERSE,car,fewers.mp4,187
20250127-150113,0,STOP,car,fewers.mp4,187
20250127-150113,0,PERSON,person,fewers.mp4,187
20250127-150113,0,PERSON,person,fewers.mp4,187
20250127-150113,0,STOP,car,fewers.mp4,188
20250127-150113,0,STOP,car,fewers.mp4,188
20250127-150113,0,PERSON,person,fewers.mp4,188
20250127-150113,0,PERSON,person,fewers.mp4,188
20250127-150113,0,STOP,car,fewers.mp4,189
20250127-150113,0,STOP,car,fewers.mp4,189
20250127-150113,0,PERSON,person,fewers.mp4,189
20250127-150113,0,PERSON,person,fewers.mp4,189
20250127-150113,0,STOP,car,fewers.mp4,190
20250127-150113,0,STOP,car,fewers.mp4,190
20250127-150113,0,PERSON,person,fewers.mp4,190
20250127-150113,0,PERSON,person,fewers.mp4,190
20250127-150113,0,STOP,car,fewers.mp4,191
20250127-150113,0,STOP,car,fewers.mp4,191
20250127-150113,0,PERSON,person,fewers.mp4,191
20250127-150113,0,PERSON,person,fewers.mp4,191
20250127-150113,0,REVERSE,car,fewers.mp4,192
20250127-150113,0,STOP,car,fewers.mp4,192
20250127-150113,0,PERSON,person,fewers.mp4,192
20250127-150113,0,PERSON,person,fewers.mp4,192
20250127-150113,0,STOP,car,fewers.mp4,193
20250127-150113,0,REVERSE,car,fewers.mp4,193
20250127-150113,0,PERSON,person,fewers.mp4,193
20250127-150113,0,PERSON,person,fewers.mp4,193
20250127-150113,0,STOP,car,fewers.mp4,194
20250127-150113,0,STOP,car,fewers.mp4,194
20250127-150113,0,PERSON,person,fewers.mp4,194
20250127-150113,0,PERSON,person,fewers.mp4,194
20250127-150113,0,STOP,car,fewers.mp4,195
20250127-150113,0,STOP,car,fewers.mp4,195
20250127-150113,0,PERSON,person,fewers.mp4,195
20250127-150113,0,PERSON,person,fewers.mp4,195
20250127-150113,0,STOP,car,fewers.mp4,196
20250127-150113,0,STOP,car,fewers.mp4,196
20250127-150113,0,PERSON,person,fewers.mp4,196
20250127-150113,0,PERSON,person,fewers.mp4,196
20250127-150113,0,STOP,car,fewers.mp4,197
20250127-150113,0,STOP,car,fewers.mp4,197
20250127-150113,0,REVERSE,car,fewers.mp4,197
20250127-150113,0,PERSON,person,fewers.mp4,197
20250127-150113,0,PERSON,person,fewers.mp4,197
20250127-150113,0,STOP,car,fewers.mp4,198
20250127-150113,0,STOP,car,fewers.mp4,198
20250127-150113,0,PERSON,person,fewers.mp4,198
20250127-150113,0,PERSON,person,fewers.mp4,198
20250127-150113,0,STOP,car,fewers.mp4,199
20250127-150113,0,STOP,car,fewers.mp4,199
20250127-150113,0,PERSON,person,fewers.mp4,199
20250127-150113,0,PERSON,person,fewers.mp4,199
20250127-150113,0,STOP,car,fewers.mp4,200
20250127-150113,0,STOP,car,fewers.mp4,200
20250127-150113,0,PERSON,person,fewers.mp4,200
20250127-150113,0,PERSON,person,fewers.mp4,200
20250127-150113,0,STOP,car,fewers.mp4,201
